s0,s1,s2,s3,s4,s5,s6,s7,s8,action,reward,ns0,ns1,ns2,ns3,ns4,ns5,ns6,ns7,ns8,done,ret
0.4,0.5652,0.4,0.95,1.05,1.1667,0.2857,0.525,0.156,1,0.022,0.34,0.5652,0.4,0.95,1.2353,1.1667,0.2857,0.6176,0.288,False,-1.0534
0.2462,0.88,0.45,0.9,1.5,3.0,0.25,0.4062,0.0,1,-0.0446,0.0154,0.88,0.45,0.9,24.0,3.0,0.25,6.5,0.0131,False,-1.0297
0.4,0.5429,0.65,0.5,0.7222,1.0,1.1154,0.1944,0.0,0,0.0133,0.4,0.5429,0.65,0.5,0.6111,1.0,1.3182,0.1944,0.125,False,0.8353
0.5283,0.6061,0.4,0.95,2.0714,1.0,0.1034,0.2679,0.0,1,0.0189,0.4151,0.6061,0.4,0.95,2.6364,1.0,0.1034,0.3409,0.0468,False,-0.0026
0.1053,0.0435,0.35,0.95,11.5,2.25,0.1087,2.125,0.0,2,-1.1737,0.0,0.0435,0.35,0.95,1.0,2.25,0.1087,1.0,0.0041,True,-1.1737
0.0392,0.0,0.4,0.95,25.5,1.3333,0.1373,4.75,-0.0735,2,0.2,0.0392,0.0,0.4,0.95,25.5,1.3333,0.1373,4.75,-0.1176,True,0.2
0.6833,0.8542,0.65,0.65,0.6829,3.0,0.4107,0.0854,0.0,0,0.0,0.6833,0.8542,0.65,0.65,0.6829,3.0,0.4107,0.0854,-0.0067,False,-0.0229
0.0169,0.3333,0.5,0.95,41.0,1.2222,0.122,8.5,0.0665,2,0.2,0.0169,0.3333,0.5,0.95,41.0,1.2222,0.122,8.5,0.1483,True,0.2
0.5484,0.6383,0.7,0.45,0.6471,3.0,0.5227,0.1618,0.0,0,0.0,0.5484,0.6383,0.7,0.45,0.6471,3.0,0.5227,0.1618,0.0664,False,-0.046
0.5645,0.7273,0.55,0.7,0.9429,4.0,0.2121,0.2714,0.0,1,0.0565,0.5645,0.7273,0.55,0.7,0.9429,4.0,0.2121,0.2714,0.1708,False,0.1249
0.2778,0.6,0.4,0.9,3.5,3.0,0.1429,0.75,0.0,1,-1.1167,0.0,0.6,0.4,0.9,1.0,3.0,0.1429,1.0,0.0229,True,-1.1167
0.4603,0.6897,0.5,0.8,0.4138,1.0,1.2083,0.2241,0.2963,0,-0.0238,0.381,0.6897,0.5,0.8,0.5,1.0,1.2083,0.2708,0.5955,False,-0.059
0.5143,0.1818,0.35,0.85,2.4444,1.2,0.1136,0.5278,0.0345,1,-0.0086,0.3143,0.1818,0.35,0.85,4.0,1.2,0.1136,0.8636,0.0861,False,-0.0168
0.32,0.9677,0.4,0.85,1.375,1.25,0.2273,0.4062,0.0,1,0.032,0.32,0.9677,0.4,0.85,1.375,1.25,0.2273,0.4062,0.1074,False,0.0206
0.7797,1.0,0.65,0.75,0.6304,0.5,0.5,0.1196,0.0,0,-0.0051,0.7627,1.0,0.65,0.75,0.6444,0.5,0.5,0.1222,0.0691,False,-0.0522
0.2576,0.6471,0.45,0.95,1.6471,1.75,0.2143,0.5588,0.0391,1,-0.0106,0.1364,0.6471,0.45,0.95,3.1111,1.75,0.2143,1.0556,0.0692,False,-0.0106
0.46,0.7273,0.6,0.65,0.3913,1.4,1.2778,0.2826,-0.0075,0,0.0,0.46,0.7273,0.6,0.65,0.3913,1.4,1.2778,0.2826,-0.036,False,0.5149
0.4884,0.6458,0.6,0.7,0.1429,1.0,3.8333,0.2143,-0.004,0,-0.0209,0.3953,0.6458,0.6,0.7,0.1176,1.0,5.75,0.2647,0.3255,False,0.4939
0.2903,0.4722,0.5,0.75,2.6667,1.0,0.125,0.4722,0.0904,1,-0.0097,0.1613,0.4722,0.5,0.75,4.8,1.0,0.125,0.85,0.1005,False,0.1803
0.5806,0.6667,0.75,0.5,0.25,0.6,1.0556,0.1528,0.3856,0,0.5532,0.5806,0.6667,0.75,0.5,0.0,0.6,1.0,0.1528,0.9747,True,0.5532
0.225,0.4118,0.5,0.95,2.8889,1.0,0.2308,0.7222,0.0,1,-1.1275,0.0,0.4118,0.5,0.95,1.0,1.0,0.2308,1.0,0.0143,True,-1.1275
0.4048,0.619,0.45,0.85,2.1176,1.75,0.1667,0.5588,0.0,1,-1.1286,0.0,0.619,0.45,0.85,1.0,1.75,0.1667,1.0,-0.0113,True,-1.1286
0.5333,0.42,0.7,0.7,0.25,1.0,2.4167,0.1458,1.0,0,0.0067,0.5333,0.42,0.7,0.7,0.2083,1.0,2.9,0.1458,1.0,False,0.6083
0.9231,0.75,0.8,0.7,0.2667,1.1111,0.6562,0.0917,0.0,0,0.0323,0.9231,0.75,0.8,0.7,0.15,1.1111,1.1667,0.0917,0.4094,False,0.6717
0.0833,0.1538,0.4,0.95,10.25,2.0,0.1463,2.375,0.0,2,-1.0938,0.0,0.1538,0.4,0.95,1.0,2.0,0.1463,1.0,-0.0458,True,-1.0938
0.5333,0.75,0.65,0.7,0.525,0.7778,0.6429,0.1125,0.0,0,0.04,0.5333,0.75,0.65,0.7,0.275,0.7778,1.2273,0.1125,0.4527,False,0.3974
0.1714,0.0,0.35,0.85,2.1667,1.0,0.1923,0.5417,0.133,2,-0.03,0.0714,0.0,0.35,0.85,5.2,1.0,0.1923,1.3,0.2467,False,-0.03
0.3279,0.4828,0.35,0.95,1.95,1.125,0.1538,0.275,0.0689,1,0.018,0.2787,0.4828,0.35,0.95,2.2941,1.125,0.1538,0.3235,0.1796,False,0.018
0.4146,0.5227,0.8,0.5,0.2941,1.0,1.9,0.2647,0.6167,0,-0.0073,0.3659,0.5227,0.8,0.5,0.2667,1.0,2.375,0.3,0.8688,False,-0.0073
0.2105,0.08,0.45,0.95,3.4167,4.0,0.122,0.7917,0.0,2,-1.0895,0.0,0.08,0.45,0.95,1.0,4.0,0.122,1.0,-0.0709,True,-1.0895
0.3,0.4118,0.45,0.7,4.9167,1.0,0.0847,0.7917,0.0,1,0.0225,0.275,0.4118,0.45,0.7,5.3636,1.0,0.0847,0.8636,0.0293,False,0.0225
0.9114,0.225,0.75,0.55,0.1111,1.2,1.4375,0.0625,1.0,0,0.0,0.9114,0.225,0.75,0.55,0.1111,1.2,1.4375,0.0625,1.0,False,0.0
0.4429,0.36,0.5,0.75,1.3226,1.0,0.122,0.2097,0.0,1,0.0443,0.4429,0.36,0.5,0.75,1.3226,1.0,0.122,0.2097,0.0164,False,0.0769
0.962,0.6552,0.65,0.65,0.1053,1.1429,1.5625,0.0461,0.0,0,-0.0038,0.8734,0.6552,0.65,0.65,0.029,1.1429,6.25,0.0507,0.4887,False,-0.0038
0.1579,0.3333,0.5,0.75,8.0,1.75,0.1042,0.9167,0.1013,2,0.2,0.1579,0.3333,0.5,0.75,8.0,1.75,0.1042,0.9167,0.1302,True,0.2
0.2424,0.1765,0.35,0.95,3.5625,1.6,0.1228,0.4688,-0.0672,1,-0.003,0.1515,0.1765,0.35,0.95,5.7,1.6,0.1228,0.75,-0.0799,False,-0.0246
0.4706,0.6364,0.65,0.5,0.4167,0.5,1.15,0.1875,0.0,0,0.0176,0.4118,0.6364,0.65,0.5,0.1905,0.5,2.875,0.2143,0.411,False,-0.0159
0.75,0.7073,0.65,0.55,0.4333,0.8889,0.8846,0.15,0.5586,0,-0.015,0.4,0.7073,0.65,0.55,0.0625,0.8889,11.5,0.2812,1.0,False,-0.015
0.5156,0.5588,0.8,0.65,0.8788,1.5,0.431,0.1061,0.0,0,-0.0047,0.4375,0.5588,0.8,0.65,0.8929,1.5,0.5,0.125,0.1917,False,0.0112
0.4935,0.4419,0.55,0.55,0.5526,0.8,0.4524,0.0658,0.2519,0,0.0,0.4935,0.4419,0.55,0.55,0.5526,0.8,0.4524,0.0658,0.3272,False,-0.0185
0.2542,0.76,0.65,0.75,0.3333,0.7143,2.9,0.3,0.1791,0,-0.0559,0.0678,0.76,0.65,0.75,1.25,0.7143,2.9,1.125,0.3258,False,-0.0559
0.3846,0.7143,0.5,0.8,2.1,1.6,0.1429,0.475,0.128,1,-0.0481,0.0962,0.7143,0.5,0.8,8.4,1.6,0.1429,1.9,0.1695,False,-0.9806
0.2308,0.5429,0.45,0.95,5.3333,2.5,0.125,0.9444,-0.0217,1,-1.1308,0.0,0.5429,0.45,0.95,1.0,2.5,0.125,1.0,-0.0818,True,-1.1308
0.6912,0.931,0.5,0.7,0.3404,0.3333,0.5312,0.0745,0.0,0,0.0044,0.6912,0.931,0.5,0.7,0.3191,0.3333,0.5667,0.0745,0.1317,False,0.4459
0.2619,0.1351,0.35,0.95,3.1818,1.6667,0.2,0.5909,0.2448,1,-0.0238,0.0952,0.1351,0.35,0.95,8.75,1.6667,0.2,1.625,0.3333,False,-0.0238
0.2292,0.0,0.3,0.8,2.5455,1.75,0.25,0.6818,0.3298,1,-0.0271,0.0625,0.0,0.3,0.8,9.3333,1.75,0.25,2.5,0.422,False,-0.0231
0.0385,0.0455,0.4,0.95,58.0,3.0,0.1034,10.5,0.0,2,0.2,0.0385,0.0455,0.4,0.95,58.0,3.0,0.1034,10.5,0.0116,True,0.2
0.371,0.2381,0.65,0.8,0.8696,0.7143,0.575,0.2826,0.4147,0,-0.0242,0.2742,0.2381,0.65,0.8,1.1176,0.7143,0.6053,0.3824,0.4287,False,-0.0472
0.473,0.9487,0.75,0.7,0.2857,1.125,0.85,0.1286,0.0,0,0.0041,0.4595,0.9487,0.75,0.7,0.2353,1.125,1.0625,0.1324,0.1889,False,0.0041
0.9747,0.5897,0.85,0.6,0.1299,1.0,0.95,0.0714,0.0,0,0.169,0.962,0.5897,0.85,0.6,0.0526,1.0,2.375,0.0724,0.4725,False,0.1726
0.5957,0.5135,0.35,0.95,0.5714,3.0,0.375,0.2679,0.0,1,0.0277,0.4894,0.5135,0.35,0.95,0.6957,3.0,0.375,0.3261,0.1824,False,-0.9962
0.75,0.6364,0.7,0.5,0.4444,0.8571,0.8438,0.125,0.0,0,0.05,0.75,0.6364,0.7,0.5,0.2222,0.8571,1.6875,0.125,0.469,False,0.5113
0.5185,0.7556,0.85,0.45,0.2857,0.9,1.6875,0.1964,0.0,0,0.1889,0.5185,0.7556,0.85,0.45,0.0357,0.9,13.5,0.1964,0.4745,False,0.6744
0.775,0.3,0.6,0.75,1.0645,1.2857,0.3788,0.1452,0.1774,0,-0.0075,0.375,0.3,0.6,0.75,1.2,1.2857,0.6944,0.3,0.5935,False,0.0228
0.65,0.4,0.55,0.6,0.5769,0.75,0.9,0.1346,0.4834,0,0.1125,0.275,0.4,0.55,0.6,0.4545,0.75,2.7,0.3182,0.903,False,0.1125
0.3514,0.475,0.55,0.8,0.2692,0.875,1.7857,0.0962,0.372,0,-0.0041,0.3378,0.475,0.55,0.8,0.28,0.875,1.7857,0.1,0.3931,False,0.3568
0.0938,0.1,0.4,0.85,21.3333,2.0,0.0781,2.8333,0.0,2,-0.0094,0.0625,0.1,0.4,0.85,32.0,2.0,0.0781,4.25,0.002,False,-0.0094
0.125,0.0769,0.45,0.95,7.5,1.4286,0.1556,1.25,0.0751,2,-1.0625,0.0,0.0769,0.45,0.95,1.0,1.4286,0.1556,1.0,0.0814,True,-1.0625
0.8657,0.6585,0.7,0.65,0.1552,1.2,0.9444,0.0776,0.0,0,-0.0134,0.806,0.6585,0.7,0.65,0.1481,1.2,1.0625,0.0833,0.2163,False,-0.0134
0.7846,0.6471,0.7,0.55,0.5098,0.8333,0.5577,0.1078,0.0451,0,0.0,0.7846,0.6471,0.7,0.55,0.5098,0.8333,0.5577,0.1078,0.0959,False,0.0
0.4688,0.5484,0.85,0.45,0.3333,1.2,1.05,0.0833,0.1911,0,0.1266,0.2656,0.5484,0.85,0.45,0.1176,1.2,5.25,0.1471,0.6035,False,0.6684
0.0769,0.2963,0.55,0.85,8.6667,1.75,0.2692,2.5,0.1092,2,0.2,0.0769,0.2963,0.55,0.85,8.6667,1.75,0.2692,2.5,0.1607,True,0.2
0.087,0.1538,0.3,0.95,20.5,1.4,0.1707,4.75,0.0,2,0.2,0.087,0.1538,0.3,0.95,20.5,1.4,0.1707,4.75,0.0011,True,0.2
0.2115,0.0,0.55,0.85,2.1818,1.0,0.2083,0.6818,0.3041,1,-0.0077,0.1154,0.0,0.55,0.85,4.0,1.0,0.2083,1.25,0.4244,False,-0.0314
0.4545,0.4839,0.4,0.8,1.35,1.375,0.1852,0.325,0.0633,1,0.0455,0.4545,0.4839,0.4,0.8,1.35,1.375,0.1852,0.325,0.1266,False,0.065
0.7385,0.5208,0.7,0.6,0.4583,1.0,0.4318,0.0521,0.2667,0,0.21,0.7385,0.5208,0.7,0.6,0.1875,1.0,1.0556,0.0521,0.8337,False,0.7969
0.2647,0.4722,0.35,0.95,5.4444,1.2857,0.102,0.9444,0.0,1,-1.0882,0.0,0.4722,0.35,0.95,1.0,1.2857,0.102,1.0,-0.008,True,-1.0882
0.0312,0.3235,0.5,0.95,40.0,1.4286,0.175,8.5,-0.0073,2,0.2,0.0312,0.3235,0.5,0.95,40.0,1.4286,0.175,8.5,0.0229,True,0.2
0.5517,0.36,0.4,0.85,1.4688,2.5,0.1064,0.2656,0.0419,1,-0.0172,0.3103,0.36,0.4,0.85,2.6111,2.5,0.1064,0.4722,0.0734,False,0.0138
0.1818,0.5,0.25,0.95,2.0,1.1111,0.25,0.625,0.1651,2,0.2,0.1818,0.5,0.25,0.95,2.0,1.1111,0.25,0.625,0.259,True,0.2
0.3214,0.6774,0.45,0.8,3.3889,1.2222,0.0984,0.5278,0.0147,1,0.0321,0.3214,0.6774,0.45,0.8,3.3889,1.2222,0.0984,0.5278,0.024,False,-0.0471
0.5625,0.6977,0.5,0.7,0.4074,1.0,1.3182,0.1296,0.4212,0,0.6813,0.4167,0.6977,0.5,0.7,0.0,1.0,1.0,0.175,0.9905,True,0.6813
0.451,0.4762,0.5,0.75,2.4783,1.0,0.1228,0.3261,0.0,1,-0.049,0.1373,0.4762,0.5,0.75,8.1429,1.0,0.1228,1.0714,-0.0535,False,-0.9683
0.381,0.375,0.45,0.95,2.75,1.25,0.1136,0.6562,0.0,1,-0.0119,0.2143,0.375,0.45,0.95,4.8889,1.25,0.1136,1.1667,0.0547,False,-0.0119
0.2143,0.6842,0.5,0.95,3.0,1.0,0.1111,0.3667,0.0,1,0.0,0.1429,0.6842,0.5,0.95,4.5,1.0,0.1111,0.55,0.0078,False,0.19
0.1525,0.2667,0.55,0.9,4.5556,1.0,0.122,0.9444,0.1294,2,-1.0966,0.0,0.2667,0.55,0.9,1.0,1.0,0.122,1.0,0.1496,True,-1.0966
0.625,0.641,0.6,0.55,0.5,1.0,0.9,0.1167,0.4521,0,-0.0125,0.5,0.641,0.6,0.55,0.4583,1.0,1.2273,0.1458,0.7895,False,0.1384
0.2456,0.5938,0.45,0.75,2.6429,4.0,0.1622,0.4643,-0.0185,1,0.0246,0.2456,0.5938,0.45,0.75,2.6429,4.0,0.1622,0.4643,-0.0224,False,0.0246
0.7101,0.5556,0.55,0.6,0.2857,1.1429,0.6071,0.0714,-0.0042,0,0.0087,0.6667,0.5556,0.55,0.6,0.1957,1.1429,0.9444,0.0761,0.2558,False,0.0087
0.4267,0.8605,0.7,0.7,0.9375,1.1,0.3167,0.1719,0.2545,0,-0.052,0.2533,0.8605,0.7,0.7,1.5789,1.1,0.3167,0.2895,0.1559,False,-0.0178
0.0682,0.2667,0.5,0.95,16.3333,1.1667,0.1224,2.5,0.0,2,0.2,0.0682,0.2667,0.5,0.95,16.3333,1.1667,0.1224,2.5,0.0145,True,0.2
0.5763,0.3617,0.75,0.6,0.3824,1.3333,0.9615,0.1618,1.0,0,-0.0508,0.3898,0.3617,0.75,0.6,0.5217,1.3333,1.0417,0.2391,1.0,False,-0.0508
0.5375,0.7045,0.55,0.8,0.2791,1.2,1.2083,0.1047,0.8833,0,0.03,0.5375,0.7045,0.55,0.8,0.093,1.2,3.625,0.1047,1.0,False,0.2105
0.22,1.0,0.45,0.85,2.9091,1.5,0.1562,0.6818,0.0,1,-0.02,0.08,1.0,0.45,0.85,8.0,1.5,0.1562,1.875,0.0577,False,-0.0447
0.475,0.3958,0.7,0.65,0.4211,1.2,1.6875,0.2895,0.1494,0,-0.045,0.3,0.3958,0.7,0.65,0.5833,1.2,1.9286,0.4583,0.378,False,0.4941
0.6061,0.2391,0.6,0.55,0.325,1.0,0.8846,0.1125,0.3344,0,-0.05,0.4091,0.2391,0.6,0.55,0.4074,1.0,1.0455,0.1667,0.5757,False,-0.05
0.5306,0.4839,0.65,0.6,0.8846,3.0,0.5435,0.1346,0.0,0,0.0,0.5306,0.4839,0.65,0.6,0.8846,3.0,0.5435,0.1346,0.0195,False,0.3809
0.6456,1.0,0.7,0.6,0.1765,3.0,0.9444,0.0882,0.0,0,-0.0494,0.4557,1.0,0.7,0.6,0.1944,3.0,1.2143,0.125,0.1728,False,-0.0999
0.2683,0.3182,0.35,0.9,2.9091,1.2222,0.1875,0.7727,0.0,1,-0.0024,0.1707,0.3182,0.35,0.9,4.5714,1.2222,0.1875,1.2143,0.0727,False,-1.0289
0.4528,0.1071,0.7,0.6,1.125,1.1111,0.463,0.1875,0.015,0,-0.0113,0.4151,0.1071,0.7,0.6,1.2273,1.1111,0.463,0.2045,0.0112,False,-0.0705
0.0877,0.303,0.45,0.9,9.2,2.0,0.1087,1.7,-0.0335,2,-1.0474,0.0,0.303,0.45,0.9,1.0,2.0,0.1087,1.0,-0.0792,True,-1.0474
0.5,0.875,0.65,0.75,0.4828,0.8889,0.9643,0.1552,0.0,0,0.0052,0.5,0.875,0.65,0.75,0.4483,0.8889,1.0385,0.1552,0.1274,False,-0.0242
0.0638,0.08,0.5,0.95,17.0,3.0,0.1373,3.5,0.0,2,-1.1213,0.0,0.08,0.5,0.95,1.0,3.0,0.1373,1.0,-0.0052,True,-1.1213
0.2927,0.4,0.35,0.8,4.9167,1.0,0.1017,0.625,0.0265,1,0.0293,0.2927,0.4,0.35,0.8,4.9167,1.0,0.1017,0.625,0.0622,False,0.0293
0.4706,0.55,0.55,0.7,0.7083,1.6667,0.6765,0.1042,0.0,0,0.0,0.4706,0.55,0.55,0.7,0.7083,1.6667,0.6765,0.1042,0.1131,False,0.0326
0.1429,0.2,0.5,0.95,7.8333,1.4,0.1489,1.75,0.0,2,0.2,0.1429,0.2,0.5,0.95,7.8333,1.4,0.1489,1.75,0.0378,True,0.2
0.4833,0.85,0.4,0.9,0.8276,1.5,0.2917,0.3276,0.0,1,-0.0367,0.2,0.85,0.4,0.9,2.0,1.5,0.2917,0.7917,0.033,False,-1.0579
0.2321,0.1892,0.45,0.95,2.1538,1.2,0.2143,0.5,0.1813,1,0.0179,0.2143,0.1892,0.45,0.95,2.3333,1.2,0.2143,0.5417,0.3358,False,-0.9729
0.5873,0.55,0.75,0.65,0.8919,1.25,0.2879,0.1486,0.0,0,0.0381,0.5873,0.55,0.75,0.65,0.6757,1.25,0.38,0.1486,0.3164,False,0.0471
0.3867,0.5556,0.6,0.8,0.5517,1.1667,0.7188,0.1207,0.4632,0,0.0,0.3867,0.5556,0.6,0.8,0.5517,1.1667,0.7188,0.1207,0.5787,False,0.4522
0.25,0.8889,0.3,0.95,5.25,1.2857,0.119,0.9375,0.0,1,-1.1031,0.0,0.8889,0.3,0.95,1.0,1.2857,0.119,1.0,0.029,True,-1.1031
0.2273,0.0,0.35,0.95,8.8,1.4286,0.1364,2.1,0.0,2,-1.2727,0.0,0.0,0.35,0.95,1.0,1.4286,0.1364,1.0,-0.1786,True,-1.2727
0.0175,0.28,0.45,0.95,24.0,1.0,0.2083,7.5,0.1136,2,0.2,0.0175,0.28,0.45,0.95,24.0,1.0,0.2083,7.5,0.2008,True,0.2
0.1404,0.1429,0.5,0.95,7.5,1.5714,0.1167,1.4375,0.0,2,-1.0737,0.0,0.1429,0.5,0.95,1.0,1.5714,0.1167,1.0,-0.0457,True,-1.0737
0.8088,0.9756,0.6,0.5,0.3818,1.0,0.5952,0.0636,0.0,0,0.0088,0.8088,0.9756,0.6,0.5,0.3455,1.0,0.6579,0.0636,0.2374,False,0.0421
0.9796,0.8718,0.7,0.6,0.3542,1.2,0.8529,0.0938,0.3087,0,0.0245,0.8776,0.8718,0.7,0.6,0.186,1.2,1.8125,0.1047,0.7747,False,0.0012
0.525,0.4545,0.6,0.6,0.4286,1.3333,1.5,0.2143,0.0463,0,0.605,0.525,0.4545,0.6,0.6,0.0,1.3333,1.0,0.2143,0.7003,True,0.605
0.0652,0.6875,0.3,0.9,6.0,1.25,0.2778,3.1667,0.1678,2,-1.0587,0.0,0.6875,0.3,0.9,1.0,1.25,0.2778,1.0,0.2475,True,-1.0587
0.2143,0.0263,0.75,0.7,0.5833,1.0,1.5,0.2917,0.484,0,0.6321,0.0714,0.0263,0.75,0.7,0.0,1.0,1.0,0.875,1.0,True,0.6321
0.0714,0.5882,0.55,0.95,19.0,1.6,0.1228,2.8333,-0.0488,2,0.2,0.0714,0.5882,0.55,0.95,19.0,1.6,0.1228,2.8333,-0.0548,True,0.2
0.4308,0.2564,0.65,0.75,0.8929,0.9,0.58,0.1964,0.3266,0,0.0369,0.4308,0.2564,0.65,0.75,0.6071,0.9,0.8529,0.1964,0.6458,False,0.0369
0.9455,0.5208,0.65,0.75,0.2692,1.0,0.8214,0.0865,0.3871,0,-0.0164,0.7818,0.5208,0.65,0.75,0.186,1.0,1.4375,0.1047,0.7593,False,0.3773
0.5217,0.6667,0.45,0.7,1.625,3.0,0.1282,0.2292,0.0,1,-0.0261,0.2609,0.6667,0.45,0.7,3.25,3.0,0.1282,0.4583,0.1022,False,-0.0075
0.5769,0.3226,0.6,0.65,0.6,0.75,0.6389,0.1167,1.0,0,-0.0115,0.5385,0.3226,0.6,0.65,0.6429,0.75,0.6389,0.125,1.0,False,-0.0115
0.6923,0.8158,0.55,0.65,0.2889,1.0,0.8846,0.0778,0.0485,0,-0.0046,0.6769,0.8158,0.55,0.65,0.2955,1.0,0.8846,0.0795,0.0809,False,-0.0046
0.2,0.3,0.4,0.95,7.6667,1.75,0.1522,1.9167,0.0,2,0.2,0.2,0.3,0.4,0.95,7.6667,1.75,0.1522,1.9167,0.1209,True,0.2
0.5128,0.6071,0.35,0.95,1.55,1.5,0.2258,0.375,0.0,1,-0.041,0.2051,0.6071,0.35,0.95,3.875,1.5,0.2258,0.9375,0.1067,False,-0.024
0.2143,0.1429,0.55,0.9,3.1667,1.5,0.1842,0.625,0.0,2,-0.0482,0.0536,0.1429,0.55,0.9,12.6667,1.5,0.1842,2.5,-0.0486,False,-0.0482
0.9074,0.7955,0.8,0.65,0.551,2.0,0.3519,0.0918,0.0,0,0.0167,0.6481,0.7955,0.8,0.65,0.2857,2.0,0.95,0.1286,0.5696,False,0.0326
0.4783,0.55,0.3,0.8,1.0909,2.0,0.2083,0.3864,0.0,1,0.0478,0.4783,0.55,0.3,0.8,1.0909,2.0,0.2083,0.3864,0.1764,False,0.2378
0.0833,0.0,0.25,0.95,34.5,1.2222,0.0725,5.25,0.0,2,0.2,0.0833,0.0,0.25,0.95,34.5,1.2222,0.0725,5.25,-0.0229,True,0.2
0.2273,0.2857,0.45,0.95,8.0,1.3333,0.125,1.7,0.0,2,-1.3,0.0,0.2857,0.45,0.95,1.0,1.3333,0.125,1.0,-0.0795,True,-1.3
0.1579,0.8077,0.4,0.9,3.1111,1.0,0.1786,1.1667,0.0667,2,-0.0053,0.1404,0.8077,0.4,0.9,3.5,1.0,0.1786,1.3125,0.1203,False,-0.0053
0.3529,0.4,0.25,0.95,3.6667,2.5,0.1136,0.7083,-0.0032,1,0.0088,0.2647,0.4,0.25,0.95,4.8889,2.5,0.1136,0.9444,0.0024,False,-1.0166
0.2143,0.4333,0.35,0.95,4.8889,1.5,0.1591,1.0556,0.084,1,-1.0714,0.0,0.4333,0.35,0.95,1.0,1.5,0.1591,1.0,0.1251,True,-1.0714
0.0714,0.0,0.4,0.95,6.75,1.3,0.2593,2.125,0.3976,2,0.2,0.0714,0.0,0.4,0.95,6.75,1.3,0.2593,2.125,0.5266,True,0.2
0.9737,0.375,0.75,0.55,0.2297,0.8889,0.6765,0.0608,0.3091,0,-0.0237,0.8947,0.375,0.75,0.55,0.25,0.8889,0.6765,0.0662,0.457,False,0.4963
0.9111,0.6939,0.8,0.7,0.6585,1.6667,0.5,0.1098,0.0,0,0.0133,0.9111,0.6939,0.8,0.7,0.6098,1.6667,0.54,0.1098,0.2579,False,-0.0057
0.403,0.7111,0.55,0.55,0.2222,1.0,1.9167,0.2037,0.0,0,0.5358,0.403,0.7111,0.55,0.55,0.0,1.0,1.0,0.2037,0.5064,True,0.5358
0.942,0.5278,0.85,0.65,0.2462,1.0,0.8438,0.0385,0.0,0,-0.0609,0.6812,0.5278,0.85,0.65,0.2553,1.0,1.125,0.0532,0.2266,False,0.4595
0.2381,0.4118,0.4,0.9,4.2667,1.4286,0.1094,0.5,0.0,1,-0.0048,0.1429,0.4118,0.4,0.9,7.1111,1.4286,0.1094,0.8333,-0.0129,False,0.1852
0.4348,0.0,0.6,0.55,0.4,1.25,0.9583,0.0833,0.7624,0,-0.0348,0.3188,0.0,0.6,0.55,0.5455,1.25,0.9583,0.1136,0.9026,False,-0.0348
0.4222,0.3,0.5,0.8,1.5789,4.0,0.1667,0.5,0.0,1,-0.0311,0.1778,0.3,0.5,0.8,3.75,4.0,0.1667,1.1875,-0.0017,False,-1.0317
0.2603,0.5909,0.5,0.75,2.0526,0.8333,0.2692,0.2895,-0.2516,0,-0.0082,0.0685,0.5909,0.5,0.75,5.4,0.8333,0.3889,1.1,0.0095,False,-0.0082
0.6,0.9048,0.4,0.95,2.2778,1.5,0.122,0.5833,0.0,1,-1.19,0.0,0.9048,0.4,0.95,1.0,1.5,0.122,1.0,-0.107,True,-1.19
0.2414,0.1818,0.4,0.95,4.2857,2.0,0.2,1.6429,0.0,2,0.2,0.2414,0.1818,0.4,0.95,4.2857,2.0,0.2,1.6429,0.0737,True,0.2
1.0,0.9149,0.75,0.55,0.0909,1.3333,2.625,0.1023,0.0,0,-0.0955,0.6818,0.9149,0.75,0.55,0.1333,1.3333,2.625,0.15,0.1787,False,0.3924
0.5424,0.5814,0.6,0.8,0.1875,0.8333,1.5833,0.0781,0.3134,0,0.5102,0.3729,0.5814,0.6,0.8,0.0,0.8333,1.0,0.1136,0.8656,True,0.5102
0.6184,0.5714,0.6,0.75,0.1277,0.8571,2.25,0.0957,0.1752,0,-0.0079,0.5921,0.5714,0.6,0.75,0.1333,0.8571,2.25,0.1,0.3821,False,-0.0658
0.1579,0.3125,0.6,0.8,4.5,2.0,0.2222,1.4167,0.0571,2,0.2,0.1579,0.3125,0.6,0.8,4.5,2.0,0.2222,1.4167,0.0944,True,0.2
0.7424,0.2727,0.55,0.55,0.0612,1.1,4.5,0.1327,0.3055,0,-0.0409,0.6061,0.2727,0.55,0.55,0.075,1.1,4.5,0.1625,0.541,False,-0.0409
0.9231,0.6222,0.75,0.55,0.2667,1.0,0.5312,0.0917,0.0,0,0.2146,0.9231,0.6222,0.75,0.55,0.0333,1.0,4.25,0.0917,0.6631,False,0.6865
0.3636,0.2,0.65,0.65,0.35,1.3333,1.6429,0.225,0.8699,0,0.5436,0.3636,0.2,0.65,0.65,0.0,1.3333,1.0,0.225,1.0,True,0.5436
0.0476,0.2333,0.35,0.95,24.0,1.8,0.125,5.25,0.0,2,0.2,0.0476,0.2333,0.35,0.95,24.0,1.8,0.125,5.25,0.0671,True,0.2
0.0323,0.2381,0.45,0.95,68.0,1.3333,0.0735,10.5,0.0,2,-1.1645,0.0,0.2381,0.45,0.95,1.0,1.3333,0.0735,1.0,-0.1223,True,-1.1645
0.551,0.9474,0.6,0.75,0.7407,1.1,0.675,0.2407,0.0,0,0.0,0.551,0.9474,0.6,0.75,0.7407,1.1,0.675,0.2407,0.1168,False,0.4291
