s0,s1,s2,s3,s4,s5,s6,s7,s8,action,reward,ns0,ns1,ns2,ns3,ns4,ns5,ns6,ns7,ns8,done,ret
0.4615,0.14,0.25,0.65,1.0,0.875,0.5556,0.3056,-0.7154,0,-0.0154,0.4103,0.14,0.25,0.65,1.125,0.875,0.5556,0.3438,-0.7237,False,0.0269
0.431,0.8,0.6,0.85,1.52,1.5,0.25,0.3,0.0,1,-0.0612,0.1552,0.8,0.6,0.85,4.2222,1.5,0.25,0.8333,-0.7105,False,-1.0865
0.7021,0.3,0.45,0.65,1.4545,1.125,0.1458,0.1364,-0.2128,0,-0.0574,0.4894,0.3,0.45,0.65,2.0435,1.125,0.1489,0.1957,0.0067,False,-0.0635
0.9861,0.26,0.8,0.55,0.0704,1.5,3.3,0.0634,-0.0688,0,0.525,0.9861,0.26,0.8,0.55,0.0,1.5,1.0,0.0634,0.3906,True,0.525
0.28,0.22,0.45,0.65,2.4286,1.0,0.1471,0.25,-0.6044,1,0.014,0.28,0.22,0.45,0.65,2.4286,1.0,0.1471,0.25,-0.6244,False,0.014
0.25,0.0,0.55,0.85,2.7143,3.3333,0.2237,0.6786,-0.3854,1,-1.0857,0.0,0.0,0.55,0.85,1.0,3.3333,0.2237,1.0,-0.6109,True,-1.0857
0.1887,0.5,0.4,0.85,8.7,1.8,0.1437,1.15,-0.742,2,-0.0113,0.1509,0.5,0.4,0.85,10.875,1.8,0.1437,1.4375,-0.712,False,-0.8733
0.3864,0.68,0.55,0.7,1.2941,1.5,0.3864,0.3235,0.0,1,0.0193,0.3864,0.68,0.55,0.7,1.2941,1.5,0.3864,0.3235,-0.3767,False,-0.9311
0.0698,0.68,0.45,0.9,17.3333,0.75,0.1731,3.8333,0.0,2,-1.0279,0.0,0.68,0.45,0.9,1.0,0.75,0.1731,1.0,-0.7649,True,-1.0279
0.3051,0.88,0.7,0.8,0.8889,1.0,0.5938,0.25,-0.6139,1,0.0102,0.2881,0.88,0.7,0.8,0.9412,1.0,0.5938,0.2647,-0.4922,False,0.2002
0.2647,0.12,0.2,0.7,3.7778,1.2857,0.2941,0.7222,-0.7145,2,0.2,0.2647,0.12,0.2,0.7,3.7778,1.2857,0.2941,0.7222,-0.745,True,0.2
0.5385,1.0,0.4,0.6,1.3333,1.1667,0.3571,0.3095,0.0,1,0.0269,0.5385,1.0,0.4,0.6,1.3333,1.1667,0.3571,0.3095,-0.4683,False,-0.0692
0.8333,0.5,0.5,0.75,0.3636,2.0,0.425,0.1,-0.336,0,-0.0182,0.7727,0.5,0.5,0.75,0.3922,2.0,0.425,0.1078,-0.3412,False,-0.0398
0.0857,0.46,0.35,0.95,25.3333,1.2222,0.1053,3.5,0.0,2,0.2,0.0857,0.46,0.35,0.95,25.3333,1.2222,0.1053,3.5,-0.5828,True,0.2
0.3636,0.76,0.45,0.95,1.5625,0.6667,0.36,0.5312,0.0,1,-1.1159,0.0,0.76,0.45,0.95,1.0,0.6667,0.36,1.0,-0.7546,True,-1.1159
0.3415,0.5,0.3,0.75,2.2857,1.3333,0.25,0.4643,-0.4592,0,0.0,0.3415,0.5,0.3,0.75,2.2857,1.3333,0.25,0.4643,-0.557,False,0.0902
0.7347,0.76,0.4,0.65,1.7222,1.125,0.1129,0.125,0.0,1,0.0367,0.7347,0.76,0.4,0.65,1.7222,1.125,0.1129,0.125,-0.4031,False,0.1078
0.5625,0.78,0.85,0.65,0.8333,0.6,0.9,0.5833,0.0,0,-0.0938,0.2188,0.78,0.85,0.65,2.0,0.6,0.9643,1.5,0.5233,False,0.0962
0.7609,0.68,0.35,0.75,0.7714,1.25,0.2963,0.1286,-0.4075,1,0.038,0.7609,0.68,0.35,0.75,0.7714,1.25,0.2963,0.1286,-0.3356,False,0.038
0.4412,0.66,0.4,0.65,2.4,1.6667,0.2778,0.4333,-0.672,1,-0.0221,0.2941,0.66,0.4,0.65,3.6,1.6667,0.2778,0.65,-0.7102,False,0.1679
0.1429,0.02,0.6,0.65,1.375,1.4,0.8636,1.0625,0.5425,2,0.2,0.1429,0.02,0.6,0.65,1.375,1.4,0.8636,1.0625,0.4167,True,0.2
0.4255,0.56,0.75,0.65,0.9,0.8571,0.6389,0.375,-0.3143,1,-0.0362,0.234,0.56,0.75,0.65,1.6364,0.8571,0.6389,0.6818,-0.4263,False,-0.0362
0.3043,0.42,0.5,0.8,1.7143,1.5,0.375,0.2619,-0.5121,0,-0.0304,0.2029,0.42,0.5,0.8,2.5714,1.5,0.375,0.3929,-0.5543,False,0.1596
0.5857,0.2,0.75,0.6,0.0244,3.0,16.5,0.1341,0.4496,0,0.5,0.5714,0.2,0.75,0.6,0.0,3.0,1.0,0.1375,0.5134,True,0.5
0.4444,0.9,0.55,0.85,0.9,0.7778,0.75,0.225,0.0,0,-0.0933,0.1333,0.9,0.55,0.85,3.0,0.7778,0.75,0.75,-0.6887,False,0.0682
0.9394,0.58,0.65,0.7,0.2581,2.4,0.9062,0.121,0.0,0,0.0045,0.9394,0.58,0.65,0.7,0.2419,2.4,0.9667,0.121,0.7902,False,0.5131
0.0244,0.5,0.5,0.85,35.0,0.8333,0.2,7.5,0.0,2,0.2,0.0244,0.5,0.5,0.85,35.0,0.8333,0.2,7.5,-0.6126,True,0.2
0.8615,0.56,0.8,0.6,0.2321,1.0,1.3462,0.0625,0.0,0,0.5138,0.6923,0.56,0.8,0.6,0.0,1.0,1.0,0.0778,0.8281,True,0.5138
0.6226,0.4,0.55,0.8,0.4242,1.0,0.8929,0.1667,0.0,0,0.0,0.6226,0.4,0.55,0.8,0.4242,1.0,0.8929,0.1667,-0.2439,False,-0.1023
0.7381,0.68,0.35,0.8,1.0968,1.25,0.2647,0.2097,0.0,2,-0.3,0.7381,0.68,0.35,0.8,1.0968,1.25,0.2647,0.2097,-0.4137,True,-0.3
0.1463,0.24,0.35,0.8,2.1667,0.9,0.6154,1.0833,-0.4854,2,-1.0805,0.0,0.24,0.35,0.8,1.0,0.9,0.6154,1.0,-0.532,True,-1.0805
0.8889,0.8,0.35,0.7,1.1667,0.75,0.0893,0.0729,-0.3602,1,0.0444,0.8889,0.8,0.35,0.7,1.1667,0.75,0.0893,0.0729,-0.2854,False,0.0444
0.1463,0.26,0.5,0.85,5.1667,1.5,0.2903,1.25,-0.5556,2,-1.1317,0.0,0.26,0.5,0.85,1.0,1.5,0.2903,1.0,-0.7012,True,-1.1317
0.3939,0.52,0.25,0.65,1.7692,0.5,0.3913,0.5,-0.2854,0,0.0,0.3939,0.52,0.25,0.65,1.7692,0.5,0.3913,0.5,-0.5087,False,-1.0174
0.5484,0.9,0.6,0.65,1.0588,3.0,0.75,0.5588,0.0,2,0.0,0.5484,0.9,0.6,0.65,1.0588,3.0,0.75,0.5588,-0.2705,True,0.0
0.5556,0.08,0.6,0.75,0.4333,1.0,0.8077,0.15,-0.3454,1,0.0056,0.4815,0.08,0.6,0.75,0.5,1.0,0.8077,0.1731,-0.3579,False,-0.0011
0.9623,0.94,0.4,0.7,1.1176,2.0,0.0877,0.049,0.0,2,-0.0623,0.7547,0.94,0.4,0.7,1.425,2.0,0.0877,0.0625,-0.5339,False,0.0261
0.75,0.46,0.5,0.55,1.6,1.1667,0.1042,0.15,-0.4703,1,0.0375,0.75,0.46,0.5,0.55,1.6,1.1667,0.1042,0.15,-0.4242,False,-0.935
0.9,0.52,0.6,0.8,0.3651,2.0,0.4565,0.0556,-0.1515,1,0.0064,0.7714,0.52,0.6,0.8,0.4259,2.0,0.4565,0.0648,-0.1746,False,0.0028
0.5357,0.12,0.7,0.65,0.0333,1.0,10.5,0.0833,0.7967,0,0.4464,0.3393,0.12,0.7,0.65,0.0,1.0,1.0,0.1316,0.7835,True,0.4464
0.3696,0.28,0.5,0.6,1.0588,1.0,0.2778,0.1471,0.5873,0,0.0978,0.3478,0.28,0.5,0.6,0.125,1.0,2.5,0.1562,0.6601,False,0.0978
0.6,0.08,0.6,0.6,0.0513,1.6,6.25,0.141,-0.1146,2,0.0,0.6,0.08,0.6,0.6,0.0513,1.6,6.25,0.141,-0.0835,True,0.0
0.6286,0.2,0.3,0.8,0.8182,0.8889,0.5,0.2955,-0.6011,0,0.0,0.6286,0.2,0.3,0.8,0.8182,0.8889,0.5,0.2955,-0.5496,False,0.0
0.7538,0.36,0.5,0.6,0.5918,1.0,0.3276,0.0918,-0.3799,1,0.0285,0.7231,0.36,0.5,0.6,0.617,1.0,0.3276,0.0957,-0.3441,False,0.0537
0.025,0.0,0.75,0.6,16.0,0.6667,1.0938,8.5,-0.3345,2,0.2,0.025,0.0,0.75,0.6,16.0,0.6667,1.0938,8.5,-0.3935,True,0.2
0.1515,0.66,0.4,0.95,10.4,1.0,0.1346,2.1,0.0,2,-0.0182,0.0909,0.66,0.4,0.95,17.3333,1.0,0.1346,3.5,-0.6835,False,0.1718
0.3061,0.64,0.45,0.85,3.8667,2.6667,0.1466,0.5667,-0.5864,0,-0.0796,0.0204,0.64,0.45,0.85,57.0,2.6667,0.1491,8.5,-0.2432,False,0.1104
0.4528,0.62,0.4,0.95,1.9167,1.2,0.1087,0.3958,-0.4449,1,-0.0623,0.1698,0.62,0.4,0.95,5.1111,1.2,0.1087,1.0556,-0.6569,False,0.1277
0.4286,0.54,0.65,0.75,1.8333,1.1667,0.7955,0.7917,0.0,0,0.0,0.4286,0.54,0.65,0.75,1.8333,1.1667,0.7955,0.7917,-0.2591,False,-1.1128
0.9524,0.7,0.9,0.5,0.2,1.0,1.125,0.0583,0.0,0,0.5476,0.8889,0.7,0.9,0.5,0.0,1.0,1.0,0.0625,0.8646,True,0.5476
0.1667,0.72,0.5,0.75,8.0,0.8,0.0893,1.0714,0.0,2,-0.0429,0.0238,0.72,0.5,0.75,56.0,0.8,0.0893,7.5,-0.7633,False,-1.0607
0.35,0.48,0.55,0.55,0.5238,1.0,0.8636,0.3095,-0.0079,1,0.0125,0.3333,0.48,0.55,0.55,0.55,1.0,0.8636,0.325,-0.251,False,0.0284
0.8163,0.7,0.45,0.7,0.375,1.0,0.5333,0.1125,0.0,0,-0.0122,0.7755,0.7,0.45,0.7,0.3947,1.0,0.5333,0.1184,-0.483,False,-0.0297
0.9412,0.44,0.7,0.55,0.0781,0.8333,2.7,0.0547,0.3734,0,0.5221,0.9265,0.44,0.7,0.55,0.0,0.8333,1.0,0.0556,0.5961,True,0.5221
0.7121,0.48,0.55,0.9,0.3191,6.0,0.7,0.1809,0.2581,0,-0.0545,0.5303,0.48,0.55,0.9,0.4286,6.0,0.7,0.2429,-0.0092,False,0.456
0.5714,0.62,0.65,0.55,1.0938,2.0,0.3857,0.1719,-0.1671,0,-0.0321,0.4643,0.62,0.65,0.55,1.3462,2.0,0.3857,0.2115,-0.2962,False,0.0311
0.4667,0.8,0.45,0.7,2.4762,1.0,0.0962,0.1667,-0.5863,1,-0.0567,0.2,0.8,0.45,0.7,5.7778,1.0,0.0962,0.3889,-0.7291,False,-1.0701
0.8,0.84,0.35,0.55,0.3182,1.0,0.4286,0.0795,0.7741,0,0.0,0.8,0.84,0.35,0.55,0.3182,1.0,0.4286,0.0795,0.294,False,-0.2293
0.7879,0.64,0.4,0.7,0.7692,1.125,0.45,0.1731,-0.5808,0,-0.0182,0.6667,0.64,0.4,0.7,0.8182,1.125,0.5,0.2045,-0.3473,False,0.0392
0.9559,0.54,0.75,0.5,0.0462,3.0,5.8333,0.0538,0.8452,0,0.5176,0.9559,0.54,0.75,0.5,0.0,3.0,1.0,0.0538,0.851,True,0.5176
0.3889,0.78,0.5,0.75,2.0,0.7143,0.25,0.4643,-0.4086,1,-0.0306,0.2222,0.78,0.5,0.75,3.5,0.7143,0.25,0.8125,-0.473,False,0.1594
0.4912,0.22,0.6,0.7,0.3929,1.125,0.9545,0.2321,0.2281,0,-0.0579,0.2982,0.22,0.6,0.7,0.6471,1.125,0.9545,0.3824,-0.0372,False,-0.0579
0.451,0.72,0.6,0.7,0.8261,1.3333,0.5526,0.3261,0.0,0,0.0,0.451,0.72,0.6,0.7,0.8261,1.3333,0.5526,0.3261,-0.2525,False,-0.0056
0.4444,0.16,0.4,0.65,1.2917,0.8571,0.1613,0.1875,-0.4776,1,0.0111,0.4074,0.16,0.4,0.65,1.4091,0.8571,0.1613,0.2045,-0.4465,False,0.0199
0.9333,0.74,0.5,0.9,0.8571,2.6,0.2812,0.1518,0.0,2,-0.3,0.9333,0.74,0.5,0.9,0.8571,2.6,0.2812,0.1518,-0.2477,True,-0.3
0.8382,0.8,0.8,0.55,0.0351,0.7778,7.25,0.0439,0.8254,0,-0.0265,0.7353,0.8,0.8,0.55,0.02,0.7778,14.5,0.05,0.8182,False,0.4695
0.8462,0.5,0.6,0.75,0.2727,0.75,0.7,0.0636,0.0,1,0.01,0.7385,0.5,0.6,0.75,0.3125,0.75,0.7,0.0729,-0.3399,False,0.0779
0.0755,0.0,0.5,0.7,7.0,1.0,0.4821,1.125,-0.5384,2,0.2,0.0755,0.0,0.5,0.7,7.0,1.0,0.4821,1.125,-0.5827,True,0.2
0.2955,0.44,0.35,0.75,3.3846,1.2,0.1136,0.3462,0.0729,0,0.0,0.2955,0.44,0.35,0.75,3.3846,1.2,0.1136,0.3462,-0.1902,False,-0.9961
0.6818,1.0,0.35,0.65,1.1667,0.8571,0.1429,0.1167,0.0,1,0.0,0.5682,1.0,0.35,0.65,1.4,0.8571,0.1429,0.14,-0.4696,False,-0.0304
0.2239,0.0,0.75,0.75,1.3333,1.0,0.575,0.1667,-0.465,2,0.2,0.2239,0.0,0.75,0.75,1.3333,1.0,0.575,0.1667,-0.4265,True,0.2
0.9286,0.9,0.35,0.55,0.8846,1.2,0.1522,0.0673,0.0,0,0.0857,0.9286,0.9,0.35,0.55,0.5769,1.2,0.2333,0.0673,0.7718,False,0.1271
0.7959,0.32,0.25,0.7,0.8462,1.0,0.1818,0.1154,-0.41,0,-0.0551,0.6122,0.32,0.25,0.7,1.1,1.0,0.1818,0.15,-0.5301,False,-0.0885
0.0227,0.36,0.35,0.8,22.0,1.0,0.3182,6.5,-0.754,2,-1.075,0.0,0.36,0.35,0.8,1.0,1.0,0.3182,1.0,-0.7273,True,-1.075
0.4865,0.68,0.25,0.75,2.7778,1.5714,0.16,0.3611,-0.4828,1,-0.0162,0.3514,0.68,0.25,0.75,3.8462,1.5714,0.16,0.5,-0.5273,False,-0.9383
0.5,0.54,0.55,0.95,2.0,1.8,0.1932,0.2955,0.5564,0,-0.1432,0.0227,0.54,0.55,0.95,44.0,1.8,0.1932,6.5,-0.0746,False,0.0468
0.5294,0.6,0.65,0.7,1.3333,1.6,0.6875,0.5278,0.0,1,-0.0265,0.3529,0.6,0.65,0.7,2.0,1.6,0.6875,0.7917,-0.4716,False,-0.0265
0.9167,0.16,0.4,0.65,0.5455,1.5,0.2083,0.1023,0.6154,0,0.0,0.9167,0.16,0.4,0.65,0.5455,1.5,0.2083,0.1023,0.4786,False,0.0
0.7222,0.68,0.2,0.95,3.0769,3.6667,0.05,0.1923,0.0,1,-0.0194,0.537,0.68,0.2,0.95,4.1379,3.6667,0.05,0.2586,-0.5346,False,-1.0058
0.4762,0.32,0.3,0.6,2.5,1.1667,0.1,0.175,-0.4662,1,-0.0048,0.381,0.32,0.3,0.6,3.125,1.1667,0.1,0.2188,-0.4957,False,0.1192
0.06,0.48,0.25,0.95,30.6667,2.0,0.0652,2.5,-0.6814,2,-1.036,0.0,0.48,0.25,0.95,1.0,2.0,0.0652,1.0,-0.6901,True,-1.036
0.3095,0.0,0.5,0.7,1.5385,1.0,0.475,0.5,-0.4219,1,-0.0702,0.0238,0.0,0.5,0.7,20.0,1.0,0.475,6.5,-0.406,False,0.1198
1.0,0.52,0.75,0.65,0.0984,1.0,2.0833,0.0574,0.0,0,0.4705,0.8033,0.52,0.75,0.65,0.0,1.0,1.0,0.0714,0.8389,True,0.4705
0.0833,0.88,0.5,0.75,10.3333,1.0,0.1613,3.8333,0.0,2,-1.1083,0.0,0.88,0.5,0.75,1.0,1.0,0.1613,1.0,-0.778,True,-1.1083
0.5532,0.5,0.35,0.75,1.5,1.0,0.1538,0.1731,-0.39,1,0.0149,0.5106,0.5,0.35,0.75,1.625,1.0,0.1538,0.1875,-0.3631,False,0.0131
0.2727,0.0,0.7,0.65,0.6111,1.6667,0.8636,0.25,0.6022,0,0.6773,0.2727,0.0,0.7,0.65,0.0,1.6667,1.0,0.25,0.6407,True,0.6773
0.5385,0.7,0.55,0.85,0.6429,0.875,0.5278,0.1964,0.0,0,-0.0231,0.4615,0.7,0.55,0.85,0.75,0.875,0.5278,0.2292,-0.3205,False,-0.8918
0.5306,0.6,0.45,0.65,1.2308,1.1,0.4219,0.25,-0.378,1,-0.0163,0.3878,0.6,0.45,0.65,1.6842,1.1,0.4219,0.3421,-0.4382,False,0.0521
0.4688,0.14,0.75,0.6,1.2667,1.2857,0.7632,0.6333,-0.1698,1,-0.0609,0.1875,0.14,0.75,0.6,3.1667,1.2857,0.7632,1.5833,-0.3729,False,0.1291
0.6809,0.86,0.1,0.95,2.125,8.0,0.0735,0.1719,-0.5452,0,-0.0957,0.3617,0.86,0.1,0.95,4.0,8.0,0.0735,0.3235,-0.5243,False,-1.031
0.9821,0.74,0.75,0.65,0.5091,1.25,0.375,0.1,0.0,2,-0.0321,0.875,0.74,0.75,0.65,0.5714,1.25,0.375,0.1122,-0.329,False,-0.1357
0.4,0.36,0.6,0.65,0.625,1.0,0.5667,0.2292,-0.346,0,0.03,0.3,0.36,0.6,0.65,0.1667,1.0,2.8333,0.3056,0.0892,False,0.03
0.3478,0.62,0.65,0.85,1.375,1.25,0.4318,0.4062,0.0203,1,-0.0609,0.087,0.62,0.65,0.85,5.5,1.25,0.4318,1.625,-0.2828,False,0.1134
0.0286,0.72,0.65,0.95,49.0,0.75,0.1837,10.5,0.0,2,0.2,0.0286,0.72,0.65,0.95,49.0,0.75,0.1837,10.5,-0.6568,True,0.2
0.1957,0.58,0.45,0.95,7.5556,0.7778,0.1324,1.1667,0.0,2,0.2,0.1957,0.58,0.45,0.95,7.5556,0.7778,0.1324,1.1667,-0.578,True,0.2
0.2188,0.32,0.8,0.75,2.1429,1.5,0.9667,1.0714,0.5492,2,0.2,0.2188,0.32,0.8,0.75,2.1429,1.5,0.9667,1.0714,-0.1291,True,0.2
0.8312,0.6,0.7,0.45,0.0781,1.0,2.7,0.0391,0.7823,0,0.5623,0.8312,0.6,0.7,0.45,0.0,1.0,1.0,0.0391,0.8173,True,0.5623
0.1053,0.82,0.35,0.95,30.0,2.0,0.0667,3.125,0.0,2,-1.2053,0.0,0.82,0.35,0.95,1.0,2.0,0.0667,1.0,-0.802,True,-1.2053
0.5294,0.84,0.8,0.7,0.4444,1.1111,2.0625,0.3611,0.0,1,-0.0971,0.1176,0.84,0.8,0.7,2.0,1.1111,2.0625,1.625,-0.5897,False,0.0929
0.2353,0.5,0.6,0.65,1.6667,0.8333,0.575,0.375,0.1238,1,0.0118,0.2353,0.5,0.6,0.65,1.6667,0.8333,0.575,0.375,-0.0786,False,0.0076
0.1951,0.44,0.3,0.8,5.375,0.3333,0.1395,0.5625,-0.6281,2,-1.1244,0.0,0.44,0.3,0.8,1.0,0.3333,0.1395,1.0,-0.6806,True,-1.1244
0.9221,0.46,0.7,0.55,0.0986,1.2,2.0714,0.0634,0.0,2,-0.3,0.9221,0.46,0.7,0.55,0.0986,1.2,2.0714,0.0634,-0.1847,True,-0.3
0.4762,0.64,0.25,0.75,1.7,1.5,0.2647,0.375,-0.1745,1,-0.0262,0.3095,0.64,0.25,0.75,2.6154,1.5,0.2647,0.5769,-0.4071,False,0.1215
0.0857,0.22,0.45,0.75,2.3333,0.8,1.1429,1.8333,0.657,2,-0.0086,0.0571,0.22,0.45,0.75,3.5,0.8,1.1429,2.75,0.5205,False,-1.1052
0.5217,0.48,0.35,0.55,0.875,0.875,0.4286,0.1875,-0.4729,1,-0.0326,0.3261,0.48,0.35,0.55,1.4,0.875,0.4286,0.3,-0.5776,False,-0.0852
0.9459,1.0,0.15,0.8,1.2857,1.5,0.2,0.1857,0.0,1,-0.0824,0.5135,1.0,0.15,0.8,2.3684,1.5,0.2,0.3421,-0.7318,False,0.0537
0.6607,0.88,0.8,0.5,0.5135,1.0,0.7105,0.0676,0.0,1,0.033,0.6607,0.88,0.8,0.5,0.5135,1.0,0.7105,0.0676,-0.3068,False,0.2071
0.5254,0.68,0.7,0.6,0.7742,1.2,0.5625,0.2419,-0.3439,1,-0.0398,0.3051,0.68,0.7,0.6,1.3333,1.2,0.5625,0.4167,-0.473,False,-0.0115
0.7973,0.8,0.8,0.65,0.1186,0.6667,2.2143,0.0763,0.0,0,-0.0122,0.6757,0.8,0.8,0.65,0.02,0.6667,15.5,0.09,0.8019,False,0.4474
0.5106,0.62,0.45,0.55,0.2083,0.75,2.0,0.1875,-0.2581,0,0.0,0.5106,0.62,0.45,0.55,0.2083,0.75,2.0,0.1875,-0.1012,False,0.0242
0.75,0.08,0.75,0.65,0.3333,0.3333,0.9615,0.1154,0.4293,0,0.0058,0.75,0.08,0.75,0.65,0.3077,0.3333,1.0417,0.1154,0.5381,False,-0.1184
0.0217,0.7,0.6,0.7,32.0,0.5,0.2812,6.5,-0.7639,1,-1.0652,0.0,0.7,0.6,0.7,1.0,0.5,0.2812,1.0,-0.7401,True,-1.0652
0.6182,0.42,0.4,0.55,0.7647,0.75,0.1923,0.1324,-0.1651,0,-0.06,0.4182,0.42,0.4,0.55,1.1304,0.75,0.1923,0.1957,-0.3582,False,-0.0401
0.2941,0.58,0.5,0.9,2.8667,1.2857,0.1395,0.5,-0.4744,1,-0.0029,0.2353,0.58,0.5,0.9,3.5833,1.2857,0.1395,0.625,-0.4527,False,0.1871
0.8095,0.26,0.6,0.6,0.5882,2.3333,0.5833,0.1078,-0.2539,1,0.0405,0.8095,0.26,0.6,0.6,0.5882,2.3333,0.5833,0.1078,-0.2009,False,0.1945
0.8478,0.64,0.3,0.6,0.9744,1.5,0.1579,0.0897,-0.5412,0,0.0,0.8478,0.64,0.3,0.6,0.9744,1.5,0.1579,0.0897,-0.4817,False,0.0062
0.65,0.64,0.55,0.65,0.3846,1.375,0.6333,0.141,0.737,0,0.555,0.5667,0.64,0.55,0.65,0.0,1.375,1.0,0.1618,0.77,True,0.555
0.8364,0.9,0.75,0.7,0.3696,0.75,0.6176,0.1196,0.6773,0,0.1445,0.5636,0.9,0.75,0.7,0.0968,0.75,3.5,0.1774,0.7486,False,0.1445
0.2941,0.46,0.4,0.85,2.0667,1.0,0.1613,0.5,0.0,1,-0.05,0.0784,0.46,0.4,0.85,7.75,1.0,0.1613,1.875,-0.7486,False,0.14
0.3902,0.3,0.4,0.7,5.125,1.3333,0.0854,0.3438,-0.5509,1,0.0195,0.3902,0.3,0.4,0.7,5.125,1.3333,0.0854,0.3438,-0.6162,False,0.0311
0.3871,0.4,0.75,0.65,1.0,1.2,1.375,0.7917,0.0,0,-0.0097,0.3548,0.4,0.75,0.65,1.0909,1.2,1.375,0.8636,-0.2411,False,-0.0097
0.6667,0.94,0.5,0.65,0.5789,1.125,0.4318,0.1711,0.0,1,0.0333,0.6667,0.94,0.5,0.65,0.5789,1.125,0.4318,0.1711,-0.2828,False,0.0313
0.3125,0.42,0.7,0.6,1.1,0.9,1.5909,0.75,0.0,2,0.0,0.3125,0.42,0.7,0.6,1.1,0.9,1.5909,0.75,-0.4116,True,0.0
0.4444,0.68,0.45,0.95,2.125,2.0,0.1569,0.3542,0.0,1,-0.0611,0.1667,0.68,0.45,0.95,5.6667,2.0,0.1569,0.9444,-0.741,False,0.1289
0.5152,0.6,0.25,0.65,1.4118,0.5,0.375,0.3824,-0.6293,0,-0.0273,0.3939,0.6,0.25,0.65,1.7692,0.5,0.3913,0.5,-0.2854,False,-0.9938
0.3636,0.44,0.75,0.7,0.9167,1.0,1.2273,0.7083,0.6085,2,0.0,0.3636,0.44,0.75,0.7,0.9167,1.0,1.2273,0.7083,0.0633,True,0.0
0.7358,0.16,0.7,0.75,0.3077,2.0,1.125,0.1154,0.7535,0,0.0509,0.7358,0.16,0.7,0.75,0.0769,2.0,4.5,0.1154,0.7778,False,-0.0356
0.6923,0.66,0.3,0.6,1.2593,1.2857,0.2647,0.2778,-0.3554,1,-0.0269,0.4872,0.66,0.3,0.6,1.7895,1.2857,0.2647,0.3947,-0.4784,False,-0.0269
0.9231,0.54,0.55,0.6,0.3958,0.6667,0.6579,0.0938,-0.195,0,0.0,0.9231,0.54,0.55,0.6,0.3958,0.6667,0.6579,0.0938,-0.1407,False,-0.1074
0.3529,0.12,0.4,0.6,1.3333,0.9,0.2083,0.25,0.1514,0,-0.0471,0.1961,0.12,0.4,0.6,2.4,0.9,0.2083,0.45,-0.0383,False,-0.0471
0.375,0.58,0.8,0.75,1.2667,1.125,0.7632,0.5667,0.5479,0,0.0075,0.075,0.58,0.8,0.75,2.0,1.125,2.4167,2.8333,0.5701,False,0.1975
0.7692,0.5,0.4,0.65,0.875,1.0,0.1429,0.0625,-0.3197,1,0.0385,0.7692,0.5,0.4,0.65,0.875,1.0,0.1429,0.0625,-0.2429,False,0.0945
0.52,0.5,0.35,0.6,1.0769,1.25,0.3214,0.25,0.0,1,0.026,0.52,0.5,0.35,0.6,1.0769,1.25,0.3214,0.25,-0.4734,False,0.0507
0.8667,0.44,0.3,0.75,1.2692,2.0,0.1061,0.0673,-0.5169,0,0.06,0.85,0.44,0.3,0.75,1.0392,2.0,0.1321,0.0686,0.1104,False,0.0362
0.3421,0.6,0.45,0.75,2.0,0.9,0.2692,0.6538,0.0,2,-0.0079,0.3158,0.6,0.45,0.75,2.1667,0.9,0.2692,0.7083,-0.4427,False,-0.0079
0.38,0.4,0.35,0.9,3.7368,1.5,0.0986,0.2368,-0.0155,1,-0.035,0.2,0.4,0.35,0.9,7.1,1.5,0.0986,0.45,-0.2763,False,-0.9786
0.475,0.12,0.4,0.6,1.1053,0.7143,0.4286,0.3421,-0.5111,1,0.0238,0.475,0.12,0.4,0.6,1.1053,0.7143,0.4286,0.3421,-0.5813,False,0.0322
0.6875,0.46,0.35,0.55,1.1212,0.6,0.1351,0.1061,-0.3741,2,0.0,0.6875,0.46,0.35,0.55,1.1212,0.6,0.1351,0.1061,-0.3031,True,0.0
0.3714,0.52,0.55,0.8,2.7692,1.2,0.1944,0.5769,0.0,1,-0.0157,0.2571,0.52,0.55,0.8,4.0,1.2,0.1944,0.8333,-0.5944,False,0.268
0.4167,0.58,0.2,0.9,2.35,6.0,0.1915,0.425,-0.748,2,0.0,0.4167,0.58,0.2,0.9,2.35,6.0,0.1915,0.425,-0.7005,True,0.0
0.925,0.32,0.35,0.6,1.027,1.0,0.1579,0.0946,0.0864,0,0.015,0.925,0.32,0.35,0.6,0.973,1.0,0.1667,0.0946,0.3278,False,0.015
0.6735,0.68,0.35,0.55,1.2424,1.125,0.122,0.1364,-0.3311,1,-0.0092,0.5306,0.68,0.35,0.55,1.5769,1.125,0.122,0.1731,-0.3987,False,-0.0059
0.5319,0.9,0.6,0.8,1.48,1.3333,0.3108,0.34,0.0,1,0.0266,0.5319,0.9,0.6,0.8,1.48,1.3333,0.3108,0.34,-0.3617,False,0.0216
0.3077,0.66,0.2,0.65,3.0833,3.0,0.2703,0.4583,-0.6422,1,-0.0308,0.1538,0.66,0.2,0.65,6.1667,3.0,0.2703,0.9167,-0.7021,False,0.1592
0.1538,0.46,0.4,0.8,3.375,0.6667,0.2593,0.9375,0.4948,2,0.2,0.1538,0.46,0.4,0.8,3.375,0.6667,0.2593,0.9375,-0.2441,True,0.2
0.8,0.48,0.7,0.5,0.1154,1.25,2.4167,0.0865,-0.191,0,0.0138,0.7846,0.48,0.7,0.5,0.0392,1.25,7.25,0.0882,0.3276,False,0.5022
